RAM_GB,Storage_GB,Battery_mAh,Charging_W,Screen_Size_Inches,Resolution_Width,Resolution_Height,Refresh_Rate_Hz,Rear_Camera_MP,Front_Camera_MP,Processor_Speed_GHz,Cores,Has_3G,Has_4G,Has_5G,Has_VoLTE,Has_WiFi,Has_NFC,External_Memory_Supported,Android_Version,FM_Radio,Price_Category
4.0,64.0,5100.0,45.0,6.67,720.0,1604.0,120.0,8.0,5.0,2.4,7.0,1,1,1,1,1,0,0,14.0,0,"Below 15,000"
16.0,1.0,4805.0,67.0,7.82,2268.0,2440.0,120.0,64.0,16.0,3.2,7.0,1,1,1,1,1,1,0,14.0,0,"30,000 and above"
12.0,512.0,5200.0,45.0,6.7,1080.0,2412.0,120.0,50.0,32.0,2.4,7.0,1,1,1,1,1,0,0,14.0,1,"15,000-29,999"
16.0,256.0,4650.0,45.0,8.03,2152.0,2076.0,120.0,48.0,16.0,3.1,7.0,1,1,1,1,1,1,0,14.0,0,"30,000 and above"
6.0,128.0,5000.0,18.0,6.74,720.0,1600.0,90.0,32.0,5.0,1.8,7.0,1,1,0,1,1,0,1,14.0,0,"Below 15,000"
8.0,256.0,5100.0,45.0,6.67,720.0,1604.0,120.0,50.0,8.0,2.4,7.0,1,1,1,1,1,0,1,14.0,0,"15,000-29,999"
12.0,256.0,5000.0,67.0,6.67,1220.0,2712.0,144.0,50.0,32.0,3.35,7.0,1,1,1,1,1,1,0,14.0,1,"30,000 and above"
12.0,256.0,4000.0,45.0,6.8,1080.0,2640.0,120.0,50.0,12.0,4.32,7.0,1,1,1,1,1,1,0,14.0,0,"30,000 and above"
8.0,256.0,5500.0,100.0,6.74,1080.0,2412.0,120.0,50.0,16.0,2.8,7.0,1,1,1,1,1,0,0,15.0,1,"30,000 and above"
1.0,8.0,950.0,45.0,2.8,1080.0,2400.0,120.0,50.0,16.0,1.1,7.0,1,1,0,1,0,0,0,14.0,1,"15,000-29,999"
8.0,128.0,6500.0,80.0,6.77,1080.0,2392.0,120.0,50.0,32.0,2.2,7.0,1,1,1,1,1,0,0,14.0,1,"15,000-29,999"
4.0,64.0,5000.0,18.0,6.74,720.0,1600.0,90.0,32.0,5.0,1.8,7.0,1,1,0,1,1,0,1,14.0,0,"Below 15,000"
12.0,256.0,5000.0,45.0,6.67,1080.0,2400.0,120.0,50.0,32.0,2.4,7.0,1,1,1,1,1,1,0,14.0,0,"15,000-29,999"
12.0,512.0,5000.0,90.0,6.67,1220.0,2712.0,120.0,50.0,20.0,3.0,7.0,1,1,1,1,1,1,0,14.0,0,"15,000-29,999"
4.0,128.0,5000.0,15.0,6.67,720.0,1604.0,120.0,50.0,8.0,2.4,7.0,1,1,1,1,1,0,0,14.0,0,"Below 15,000"
8.0,128.0,6000.0,44.0,6.72,1080.0,2408.0,120.0,50.0,8.0,2.2,7.0,1,1,1,1,1,0,0,14.0,0,"15,000-29,999"
12.0,256.0,5000.0,45.0,6.78,1080.0,2436.0,144.0,108.0,32.0,3.1,7.0,1,1,1,1,1,1,0,14.0,0,"15,000-29,999"
12.0,512.0,5000.0,70.0,6.78,1080.0,2436.0,120.0,50.0,50.0,2.2,7.0,1,1,1,1,1,0,1,14.0,0,"15,000-29,999"
12.0,512.0,5100.0,65.0,6.78,1260.0,2800.0,120.0,50.0,16.0,3.2,7.0,1,1,1,1,1,1,0,13.0,0,"30,000 and above"
4.0,128.0,5000.0,15.0,6.56,720.0,1612.0,90.0,50.0,8.0,2.4,7.0,1,1,1,1,1,0,0,14.0,0,"Below 15,000"
8.0,256.0,4492.0,45.0,6.1,1080.0,2400.0,120.0,64.0,13.0,3.0,7.0,1,1,1,1,1,1,0,14.0,0,"30,000 and above"
12.0,512.0,6000.0,120.0,6.78,1864.0,3820.0,165.0,50.0,50.0,2.5,7.0,1,1,1,1,1,1,0,15.0,0,"30,000 and above"
8.0,256.0,7000.0,80.0,6.78,1264.0,2780.0,120.0,50.0,16.0,3.25,7.0,1,1,1,1,1,1,0,15.0,1,"15,000-29,999"
8.0,128.0,5000.0,18.0,6.6,720.0,1612.0,90.0,108.0,8.0,2.0,7.0,1,1,0,0,1,0,1,13.0,0,"Below 15,000"
6.0,128.0,5000.0,67.0,6.78,1080.0,2400.0,144.0,50.0,16.0,2.2,7.0,1,1,1,1,1,0,1,14.0,0,"Below 15,000"
8.0,128.0,5000.0,45.0,6.72,1080.0,2400.0,120.0,50.0,8.0,2.2,7.0,1,1,1,1,1,0,1,14.0,0,"Below 15,000"
12.0,256.0,5000.0,90.0,6.67,1220.0,2712.0,144.0,50.0,20.0,3.0,7.0,1,1,1,1,1,1,0,14.0,1,"15,000-29,999"
8.0,256.0,5000.0,45.0,6.67,1080.0,2400.0,120.0,50.0,50.0,2.4,7.0,1,1,1,1,1,1,0,14.0,0,"15,000-29,999"
24.0,1.0,5600.0,80.0,6.8,1280.0,2800.0,120.0,180.0,16.0,3.3,7.0,1,1,1,1,1,1,0,14.0,1,"30,000 and above"
8.0,256.0,6000.0,70.0,6.78,1080.0,2460.0,120.0,108.0,32.0,2.2,7.0,1,1,0,1,1,1,0,14.0,0,"Below 15,000"
8.0,256.0,5000.0,44.0,6.67,1080.0,2400.0,120.0,50.0,16.0,2.8,7.0,1,1,1,1,1,0,0,14.0,0,"15,000-29,999"
12.0,512.0,5000.0,80.0,6.78,1260.0,2800.0,120.0,50.0,50.0,3.1,7.0,1,1,1,1,1,0,0,14.0,1,"30,000 and above"
8.0,256.0,5000.0,80.0,6.78,1260.0,2800.0,120.0,50.0,50.0,2.63,7.0,1,1,1,1,1,0,0,14.0,1,"15,000-29,999"
12.0,256.0,4600.0,100.0,6.78,1080.0,2436.0,120.0,108.0,32.0,2.2,7.0,1,1,1,1,1,1,0,14.0,0,"15,000-29,999"
4.0,64.0,5000.0,25.0,6.72,1080.0,2400.0,90.0,50.0,13.0,2.4,7.0,1,1,0,1,1,0,1,13.0,0,"Below 15,000"
16.0,256.0,5500.0,100.0,6.78,1264.0,2780.0,120.0,50.0,16.0,3.2,7.0,1,1,1,1,1,1,0,14.0,1,"30,000 and above"
8.0,128.0,5000.0,18.0,6.5,720.0,1600.0,120.0,50.0,16.0,2.2,7.0,1,1,1,1,1,0,0,14.0,0,"Below 15,000"
8.0,256.0,5100.0,67.0,6.67,1220.0,2712.0,120.0,200.0,16.0,2.4,7.0,1,1,1,1,1,0,0,13.0,1,"15,000-29,999"
12.0,256.0,5000.0,33.0,6.67,1080.0,2400.0,120.0,108.0,16.0,2.4,7.0,1,1,1,1,1,0,1,13.0,0,"15,000-29,999"
12.0,256.0,5000.0,100.0,6.82,1440.0,3168.0,120.0,50.0,32.0,3.3,7.0,1,1,1,1,1,1,0,14.0,1,"30,000 and above"
4.0,64.0,5000.0,15.0,6.56,720.0,1600.0,90.0,16.0,5.0,1.6,7.0,1,1,0,1,1,0,1,14.0,0,"Below 15,000"
6.0,128.0,5160.0,18.0,6.88,720.0,1640.0,120.0,50.0,13.0,2.0,7.0,1,1,0,1,1,1,1,14.0,0,"Below 15,000"
8.0,256.0,1900.0,45.0,2.8,320.0,240.0,120.0,0.3,16.0,2.5,7.0,0,0,0,0,0,0,1,14.0,0,"Below 15,000"
8.0,256.0,5000.0,18.0,6.74,720.0,1600.0,90.0,50.0,5.0,2.2,7.0,1,1,1,1,1,0,1,13.0,0,"Below 15,000"
8.0,256.0,5000.0,33.0,6.78,1080.0,2436.0,120.0,108.0,32.0,2.2,7.0,1,1,0,1,1,1,1,14.0,0,"15,000-29,999"
12.0,512.0,5750.0,70.0,7.85,2000.0,2296.0,120.0,50.0,16.0,3.2,7.0,1,1,1,1,1,1,0,14.0,0,"30,000 and above"
6.0,128.0,5000.0,18.0,6.56,720.0,1600.0,90.0,50.0,8.0,2.4,7.0,1,1,1,1,1,0,1,14.0,0,"Below 15,000"
8.0,128.0,5000.0,44.0,6.78,1080.0,2460.0,120.0,108.0,32.0,2.2,7.0,1,1,0,1,1,1,1,13.0,0,"Below 15,000"
8.0,128.0,6000.0,18.0,6.58,1080.0,2400.0,120.0,50.0,8.0,2.6,7.0,1,1,1,1,1,0,0,14.0,0,"Below 15,000"
8.0,256.0,5000.0,33.0,6.78,1080.0,2460.0,120.0,108.0,32.0,2.2,7.0,1,1,0,1,1,1,1,13.0,0,"Below 15,000"
4.0,64.0,5000.0,10.0,6.6,720.0,1612.0,90.0,50.0,8.0,2.2,7.0,1,1,0,1,1,0,1,13.0,0,"Below 15,000"
8.0,128.0,5000.0,25.0,6.5,1080.0,2340.0,120.0,50.0,13.0,2.4,7.0,1,1,1,1,1,1,0,14.0,0,"15,000-29,999"
8.0,128.0,5100.0,45.0,6.8,1284.0,3200.0,120.0,50.0,12.0,2.5,7.0,1,1,1,1,1,1,0,26.0,0,"30,000 and above"
24.0,1.0,4600.0,240.0,6.74,1240.0,2772.0,144.0,50.0,16.0,3.2,7.0,1,1,1,1,1,1,0,13.0,0,"30,000 and above"
8.0,256.0,1450.0,45.0,2.4,240.0,320.0,120.0,50.0,16.0,2.5,7.0,0,0,0,0,0,0,1,30.0,0,"Below 15,000"
6.0,128.0,5000.0,18.0,6.79,1080.0,2460.0,90.0,50.0,8.0,2.2,7.0,1,1,1,1,1,0,0,13.0,0,"Below 15,000"
6.0,128.0,5000.0,18.0,6.79,1080.0,2460.0,90.0,50.0,8.0,2.2,7.0,1,1,1,1,1,0,0,13.0,0,"Below 15,000"
4.0,128.0,5000.0,18.0,6.79,1080.0,2460.0,90.0,50.0,8.0,2.2,7.0,1,1,1,1,1,0,0,13.0,0,"Below 15,000"
8.0,128.0,6000.0,18.0,6.78,1080.0,2460.0,120.0,50.0,8.0,2.2,7.0,1,1,1,1,1,1,1,13.0,0,"Below 15,000"
8.0,256.0,1000.0,45.0,1.8,120.0,160.0,120.0,50.0,16.0,2.5,7.0,0,0,0,0,0,0,1,14.0,0,"Below 15,000"
8.0,256.0,4500.0,25.0,6.4,1080.0,2340.0,120.0,12.0,32.0,2.84,7.0,1,1,1,1,1,1,0,13.0,0,"30,000 and above"
4.0,128.0,5160.0,18.0,6.88,720.0,1640.0,120.0,50.0,13.0,2.0,7.0,1,1,0,1,1,1,1,14.0,0,"Below 15,000"
12.0,256.0,5050.0,100.0,6.8,1260.0,2844.0,120.0,50.0,13.0,2.5,7.0,1,1,1,1,1,1,0,4.2,1,"30,000 and above"
12.0,256.0,6000.0,80.0,8.2,1916.0,2160.0,144.0,50.0,16.0,4.32,7.0,1,1,1,1,1,1,0,14.0,0,"30,000 and above"
12.0,256.0,5000.0,67.0,6.7,1080.0,2412.0,120.0,100.0,16.0,2.6,7.0,1,1,1,1,1,0,0,13.0,1,"15,000-29,999"
12.0,512.0,4000.0,45.0,6.9,1080.0,2640.0,165.0,50.0,32.0,3.0,7.0,1,1,1,1,1,1,0,14.0,0,"30,000 and above"
8.0,256.0,1450.0,45.0,1.8,120.0,160.0,120.0,50.0,16.0,2.5,7.0,1,1,0,1,0,0,1,14.0,0,"Below 15,000"
12.0,256.0,5000.0,150.0,6.82,1080.0,2400.0,165.0,100.0,50.0,3.3,7.0,1,1,1,1,1,1,0,14.0,1,"30,000 and above"
12.0,256.0,6000.0,120.0,6.67,1440.0,3200.0,120.0,50.0,20.0,4.32,7.0,1,1,1,1,1,1,0,15.0,1,"30,000 and above"
4.0,128.0,5000.0,18.0,6.6,720.0,1612.0,120.0,50.0,8.0,2.0,7.0,1,1,0,1,1,0,1,13.0,0,"15,000-29,999"
8.0,256.0,5000.0,18.0,6.6,720.0,1612.0,90.0,50.0,32.0,1.6,7.0,1,1,0,1,1,0,1,13.0,0,"Below 15,000"
4.0,128.0,6000.0,25.0,6.45,1080.0,2340.0,90.0,50.0,13.0,2.2,7.0,1,1,1,1,1,0,0,14.0,0,"Below 15,000"
8.0,128.0,5000.0,67.0,6.67,1080.0,2400.0,120.0,50.0,16.0,2.6,7.0,1,1,1,1,1,0,0,14.0,0,"15,000-29,999"
4.0,128.0,5000.0,18.0,6.58,1080.0,2408.0,120.0,50.0,8.0,2.2,7.0,1,1,1,1,1,0,0,13.0,0,"Below 15,000"
12.0,256.0,5000.0,67.0,6.67,1080.0,2400.0,120.0,64.0,16.0,2.91,7.0,1,1,1,1,1,1,0,13.0,0,"15,000-29,999"
8.0,256.0,6000.0,25.0,6.7,1080.0,2408.0,120.0,108.0,32.0,2.4,7.0,1,1,1,1,1,1,0,13.0,0,"30,000 and above"
8.0,128.0,5000.0,25.0,6.6,1080.0,2340.0,120.0,48.0,13.0,2.6,7.0,1,1,1,1,1,1,0,13.0,0,"15,000-29,999"
8.0,256.0,5000.0,67.0,6.67,1080.0,2400.0,120.0,108.0,16.0,2.4,7.0,1,1,1,1,1,0,0,12.0,0,"15,000-29,999"
8.0,128.0,4500.0,44.0,6.38,1080.0,2400.0,90.0,64.0,16.0,2.4,7.0,1,1,1,1,1,0,0,13.0,0,"15,000-29,999"
12.0,256.0,4600.0,80.0,6.7,1080.0,2412.0,120.0,50.0,32.0,2.4,7.0,1,1,1,1,1,1,0,13.0,1,"30,000 and above"
6.0,128.0,5000.0,33.0,6.67,1080.0,2400.0,120.0,48.0,13.0,2.0,7.0,1,1,1,1,1,0,0,12.0,0,"Below 15,000"
2.0,64.0,5000.0,10.0,6.5,720.0,1600.0,120.0,13.0,5.0,1.6,7.0,1,1,0,1,1,0,1,13.0,0,"Below 15,000"
8.0,256.0,3700.0,25.0,6.7,1080.0,2640.0,120.0,12.0,10.0,3.2,7.0,1,1,1,1,1,1,0,14.0,0,"30,000 and above"
12.0,256.0,4700.0,100.0,6.74,1240.0,2772.0,120.0,64.0,32.0,3.2,7.0,1,1,1,1,1,1,0,13.0,1,"30,000 and above"
12.0,256.0,5000.0,100.0,6.82,1440.0,3168.0,120.0,50.0,32.0,3.2,7.0,1,1,1,1,1,1,0,13.0,1,"30,000 and above"
4.0,64.0,5000.0,18.0,6.6,1080.0,2408.0,90.0,50.0,8.0,2.4,7.0,1,1,1,1,1,0,1,12.0,0,"Below 15,000"
8.0,256.0,4700.0,45.0,6.6,1080.0,2340.0,120.0,50.0,12.0,3.36,7.0,1,1,1,1,1,1,0,13.0,1,"30,000 and above"
4.0,64.0,4000.0,45.0,6.2,720.0,1680.0,120.0,13.0,8.0,2.3,7.0,1,1,0,1,1,1,0,12.0,0,"15,000-29,999"
8.0,128.0,4020.0,33.0,6.28,1080.0,2408.0,120.0,64.0,32.0,2.2,7.0,1,1,1,1,1,0,0,12.0,0,"15,000-29,999"
6.0,128.0,5000.0,120.0,6.91,1080.0,2460.0,120.0,108.0,16.0,2.2,7.0,1,1,0,1,1,0,1,12.0,0,"15,000-29,999"
6.0,128.0,6000.0,25.0,6.5,1080.0,2340.0,120.0,50.0,13.0,2.4,7.0,1,1,1,1,1,1,0,13.0,0,"15,000-29,999"
12.0,256.0,4600.0,120.0,6.73,1440.0,3200.0,120.0,50.0,32.0,3.0,7.0,1,1,1,1,1,1,0,12.0,1,"30,000 and above"
4.0,64.0,5000.0,10.0,6.5,720.0,1600.0,90.0,50.0,8.0,2.3,7.0,1,1,0,1,1,0,1,12.0,0,"Below 15,000"
12.0,256.0,6000.0,65.0,6.78,1080.0,2448.0,144.0,64.0,24.0,2.9,7.0,1,1,1,1,1,1,0,11.0,1,"30,000 and above"
8.0,128.0,4500.0,80.0,6.43,1080.0,2400.0,90.0,50.0,32.0,3.0,7.0,1,1,1,1,1,1,0,12.0,1,"15,000-29,999"
6.0,128.0,4500.0,25.0,6.71,1440.0,3200.0,120.0,64.0,10.0,3.2,7.0,1,1,1,1,1,1,1,11.0,0,"30,000 and above"
8.0,128.0,4500.0,33.0,6.78,1080.0,2400.0,120.0,48.0,16.0,2.0,7.0,1,1,1,1,1,0,1,11.0,0,"Below 15,000"
6.0,128.0,4410.0,45.0,6.14,1080.0,2400.0,120.0,12.2,8.0,2.5,7.0,1,1,1,1,1,1,0,12.0,0,"30,000 and above"
8.0,128.0,5000.0,65.0,6.7,1440.0,3216.0,120.0,50.0,32.0,3.0,7.0,1,1,1,1,1,1,0,12.0,0,"15,000-29,999"
6.0,128.0,3500.0,45.0,5.42,1080.0,2340.0,120.0,12.0,12.0,2.5,7.0,1,1,0,1,1,1,0,15.0,0,"30,000 and above"
8.0,256.0,4600.0,120.0,6.73,1440.0,3200.0,120.0,50.0,32.0,3.0,7.0,1,1,1,1,1,1,0,12.0,1,"30,000 and above"
8.0,128.0,4250.0,33.0,6.55,1080.0,2400.0,90.0,64.0,16.0,2.3,7.0,1,1,0,1,1,0,0,11.0,0,"Below 15,000"
8.0,128.0,5000.0,30.0,6.4,1080.0,2400.0,120.0,64.0,16.0,2.0,7.0,1,1,0,1,1,0,1,11.0,0,"Below 15,000"
6.0,128.0,5160.0,33.0,6.67,1080.0,2400.0,120.0,48.0,20.0,2.96,7.0,1,1,0,1,1,0,0,11.0,0,"Below 15,000"
2.0,32.0,4000.0,45.0,6.6,1600.0,720.0,120.0,8.0,8.0,1.3,7.0,1,1,0,1,1,0,1,10.0,0,"Below 15,000"
1.0,16.0,5000.0,45.0,6.5,1600.0,720.0,120.0,8.0,8.0,1.3,7.0,1,1,0,1,1,0,0,9.0,0,"Below 15,000"
8.0,256.0,1150.0,45.0,2.4,240.0,320.0,120.0,0.3,16.0,2.5,7.0,1,1,0,1,0,0,1,14.0,0,"Below 15,000"
4.0,128.0,5030.0,45.0,6.1,1170.0,2532.0,120.0,12.0,12.0,3.1,7.0,1,1,1,1,1,1,0,14.0,1,"30,000 and above"
8.0,128.0,6000.0,33.0,6.67,1080.0,2400.0,120.0,64.0,20.0,2.3,7.0,1,1,0,1,1,0,0,10.0,0,"Below 15,000"
4.0,128.0,3110.0,45.0,6.1,828.0,1792.0,120.0,12.0,12.0,2.65,7.0,1,1,0,1,1,1,0,13.0,0,"30,000 and above"
4.0,64.0,3110.0,45.0,6.1,828.0,1792.0,120.0,12.0,12.0,2.65,7.0,1,1,0,1,1,1,0,13.0,0,"30,000 and above"
8.0,256.0,4000.0,27.0,6.39,1080.0,2340.0,120.0,48.0,20.0,2.8,7.0,1,1,0,1,1,1,0,9.0,0,"30,000 and above"
3.0,64.0,2050.0,45.0,4.7,750.0,1334.0,120.0,12.0,7.0,2.65,7.0,1,1,0,1,1,1,0,13.0,0,"15,000-29,999"
16.0,512.0,5100.0,80.0,7.1,1224.0,2992.0,165.0,50.0,50.0,2.5,7.0,1,1,1,1,1,1,0,14.0,0,"30,000 and above"
8.0,128.0,5200.0,45.0,6.7,720.0,1600.0,120.0,50.0,5.0,2.0,7.0,1,1,0,0,1,1,1,15.0,0,"Below 15,000"
16.0,256.0,6000.0,80.0,10.2,2232.0,3184.0,120.0,50.0,32.0,2.5,7.0,1,1,1,1,1,1,0,5.0,0,"30,000 and above"
8.0,256.0,5300.0,35.0,6.61,720.0,1604.0,120.0,50.0,5.0,2.0,7.0,1,1,0,1,1,1,1,15.0,0,"Below 15,000"
12.0,256.0,7500.0,33.0,6.78,1080.0,2460.0,120.0,50.0,32.0,2.4,7.0,1,1,1,1,1,1,1,15.0,0,"15,000-29,999"
12.0,256.0,5000.0,36.0,6.5,1080.0,2340.0,120.0,50.3,50.3,2.8,7.0,1,1,1,0,1,1,1,15.0,0,"15,000-29,999"
12.0,256.0,7500.0,150.0,6.88,1440.0,3168.0,144.0,50.0,50.0,2.5,7.0,1,1,1,1,1,1,0,16.0,1,"30,000 and above"
12.0,512.0,7200.0,100.0,6.8,1280.0,2800.0,144.0,50.0,16.0,2.5,7.0,1,1,1,1,1,1,0,15.0,1,"15,000-29,999"
16.0,256.0,7200.0,100.0,6.8,1280.0,2800.0,144.0,50.0,16.0,2.5,7.0,1,1,1,1,1,1,0,15.0,1,"15,000-29,999"
8.0,128.0,5010.0,33.0,6.78,1080.0,2460.0,120.0,108.0,32.0,2.4,7.0,1,1,1,1,1,1,1,14.0,0,"15,000-29,999"
12.0,256.0,7100.0,80.0,6.77,1080.0,2392.0,120.0,50.0,16.0,3.4,7.0,1,1,1,1,1,1,0,15.0,0,"15,000-29,999"
12.0,256.0,6415.0,80.0,6.78,1264.0,2780.0,120.0,50.0,16.0,3.73,7.0,1,1,1,1,1,1,0,15.0,0,"30,000 and above"
8.0,128.0,6800.0,67.0,6.77,1080.0,2392.0,120.0,50.0,32.0,2.5,7.0,1,1,1,1,1,0,0,15.0,0,"15,000-29,999"
12.0,256.0,5000.0,33.0,6.7,2460.0,1080.0,120.0,64.0,32.0,2.6,7.0,1,1,1,0,1,0,0,13.0,0,"30,000 and above"
12.0,256.0,6000.0,80.0,6.82,1080.0,2400.0,120.0,50.0,32.0,2.5,7.0,1,1,1,1,1,1,0,16.0,1,"30,000 and above"
6.0,128.0,5000.0,33.0,6.65,1080.0,2408.0,120.0,50.0,8.0,2.5,7.0,1,1,1,1,1,0,0,15.0,1,"Below 15,000"
6.0,128.0,5010.0,33.0,6.78,1080.0,2460.0,120.0,108.0,32.0,2.4,7.0,1,1,1,1,1,1,1,14.0,0,"15,000-29,999"
4.0,64.0,6000.0,45.0,6.67,720.0,1604.0,90.0,32.0,5.0,2.1,7.0,1,1,0,1,1,0,0,15.0,0,"Below 15,000"
8.0,128.0,6600.0,40.0,6.78,1080.0,2460.0,120.0,50.0,8.0,2.3,7.0,1,1,1,0,1,1,0,14.0,1,"Below 15,000"
4.0,128.0,6000.0,45.0,6.75,720.0,1600.0,90.0,50.0,8.0,2.4,7.0,1,1,0,0,1,1,0,12.0,1,"Below 15,000"
4.0,128.0,5700.0,20.0,6.74,720.0,1600.0,90.0,50.0,8.0,2.4,7.0,1,1,1,1,1,0,1,16.0,0,"Below 15,000"
8.0,256.0,2575.0,45.0,2.8,245.0,320.0,120.0,0.3,16.0,2.5,7.0,0,0,0,0,0,0,0,14.0,0,"Below 15,000"
12.0,256.0,5000.0,33.0,6.7,1080.0,2400.0,120.0,50.0,50.0,2.5,7.0,1,1,1,1,1,0,0,15.0,0,"15,000-29,999"
8.0,128.0,6700.0,67.0,6.78,1080.0,2408.0,120.0,50.0,32.0,2.5,7.0,1,1,1,1,1,0,0,16.0,1,"15,000-29,999"
8.0,128.0,6500.0,100.0,6.78,1080.0,2392.0,120.0,50.0,32.0,2.5,7.0,1,1,1,1,1,0,0,16.0,1,"15,000-29,999"
8.0,128.0,6500.0,80.0,6.68,1080.0,2400.0,120.0,50.0,50.0,2.5,7.0,1,1,1,1,1,0,0,16.0,0,"15,000-29,999"
12.0,256.0,5700.0,100.0,6.8,1276.0,2848.0,120.0,50.0,13.0,2.5,7.0,1,1,1,1,1,1,0,5.1,1,"30,000 and above"
12.0,256.0,5700.0,80.0,6.32,1216.0,2640.0,120.0,50.0,32.0,3.63,7.0,1,1,1,1,1,1,0,15.0,1,"30,000 and above"
12.0,256.0,5500.0,90.0,6.78,1440.0,3200.0,120.0,50.0,50.0,2.5,7.0,1,1,1,1,1,1,0,16.0,0,"30,000 and above"
8.0,256.0,1000.0,45.0,1.8,240.0,260.0,120.0,0.3,16.0,2.5,7.0,1,1,0,1,0,0,1,14.0,0,"Below 15,000"
8.0,256.0,5000.0,67.0,6.67,1080.0,2400.0,120.0,200.0,16.0,2.2,7.0,1,1,0,1,1,1,1,15.0,0,"15,000-29,999"
8.0,256.0,5200.0,90.0,6.78,1080.0,2436.0,144.0,50.0,32.0,2.2,7.0,1,1,0,1,1,1,1,15.0,0,"15,000-29,999"
8.0,256.0,5200.0,45.0,6.7,1080.0,2412.0,120.0,50.0,32.0,2.4,7.0,1,1,1,1,1,0,0,14.0,1,"15,000-29,999"
12.0,256.0,5000.0,50.0,6.77,1080.0,2392.0,120.0,50.0,32.0,2.5,7.0,1,1,1,1,1,1,0,15.0,1,"15,000-29,999"
4.0,128.0,6000.0,18.0,6.67,720.0,1600.0,120.0,13.0,8.0,2.2,7.0,1,1,0,1,1,0,1,14.0,0,"Below 15,000"
8.0,256.0,2500.0,45.0,2.4,240.0,320.0,120.0,50.0,16.0,2.5,7.0,0,0,0,0,0,0,1,14.0,0,"Below 15,000"
6.0,128.0,5500.0,25.0,6.6,720.0,1600.0,120.0,50.0,16.0,2.5,7.0,1,1,1,1,1,0,1,16.0,0,"Below 15,000"
12.0,256.0,7000.0,150.0,6.88,1440.0,3168.0,144.0,50.0,50.0,2.5,7.0,1,1,1,1,1,1,0,16.0,1,"30,000 and above"
8.0,512.0,5500.0,33.0,6.8,1080.0,2392.0,120.0,50.0,32.0,2.2,7.0,1,1,1,0,1,1,0,15.0,0,"15,000-29,999"
8.0,512.0,4005.0,45.0,6.1,1170.0,2532.0,120.0,48.0,12.0,4.04,7.0,1,1,1,1,1,1,0,18.0,0,"30,000 and above"
12.0,256.0,5800.0,100.0,6.3,1216.0,2640.0,120.0,50.0,50.0,3.63,7.0,1,1,1,1,1,1,0,16.0,0,"30,000 and above"
12.0,256.0,6500.0,120.0,6.78,1264.0,2780.0,120.0,50.0,16.0,4.32,7.0,1,1,1,1,1,1,0,15.0,0,"30,000 and above"
12.0,256.0,6700.0,100.0,6.78,1260.0,2800.0,144.0,50.0,32.0,2.5,7.0,1,1,1,1,1,1,0,16.0,1,"15,000-29,999"
12.0,512.0,4900.0,45.0,6.7,1440.0,3120.0,120.0,50.0,12.0,4.47,7.0,1,1,1,1,1,1,0,15.0,1,"30,000 and above"
6.0,128.0,5000.0,15.0,6.6,1080.0,2408.0,120.0,50.0,13.0,2.0,7.0,1,1,0,1,1,0,1,13.0,0,"Below 15,000"
8.0,128.0,5000.0,18.0,6.67,720.0,1600.0,120.0,48.0,8.0,2.4,7.0,1,1,1,1,1,1,1,14.0,0,"Below 15,000"
