numeric__RAM_GB,numeric__Storage_GB,numeric__Battery_mAh,numeric__Charging_W,numeric__Screen_Size_Inches,numeric__Resolution_Width,numeric__Resolution_Height,numeric__Refresh_Rate_Hz,numeric__Rear_Camera_MP,numeric__Front_Camera_MP,numeric__Processor_Speed_GHz,numeric__Cores,numeric__Has_3G,numeric__Has_4G,numeric__Has_5G,numeric__Has_VoLTE,numeric__Has_WiFi,numeric__Has_NFC,numeric__External_Memory_Supported,numeric__Android_Version,numeric__FM_Radio,numeric__Resolution_Megapixels,numeric__Total_Camera_MP,numeric__Battery_per_Screen_Inch,numeric__Storage_per_RAM_GB,numeric__Resolution_Aspect_Ratio,Price_Category_Encoded
16.0,1.0,7410.0,100.0,6.83,1280.0,2772.0,144.0,50.0,20.0,3.63,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,3.54816,70.0,1084.9194729136163,0.0625,0.46176046176046176,2
6.0,128.0,6000.0,25.0,6.5,1080.0,2340.0,120.0,50.0,16.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.5272,66.0,923.0769230769231,21.333333333333332,0.46153846153846156,1
6.0,128.0,5000.0,45.0,6.67,1080.0,2400.0,120.0,50.0,16.0,2.6,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.592,66.0,749.6251874062968,21.333333333333332,0.45,0
12.0,256.0,4500.0,125.0,6.7,1220.0,2712.0,144.0,50.0,50.0,2.63,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,3.30864,100.0,671.6417910447761,21.333333333333332,0.4498525073746313,1
8.0,128.0,5000.0,44.0,6.78,2400.0,1080.0,120.0,64.0,16.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,1.0,2.592,80.0,737.4631268436578,16.0,2.2222222222222223,1
8.0,256.0,1450.0,45.0,2.8,240.0,320.0,120.0,2.0,16.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,0.0768,18.0,517.8571428571429,32.0,0.75,0
8.0,256.0,5000.0,67.0,6.7,1080.0,2412.0,120.0,64.0,32.0,2.6,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.60496,96.0,746.2686567164179,32.0,0.44776119402985076,1
8.0,128.0,5000.0,33.0,6.78,1080.0,2436.0,120.0,50.0,8.0,2.2,7.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,14.0,0.0,2.63088,58.0,737.4631268436578,16.0,0.4433497536945813,1
4.0,128.0,5000.0,18.0,6.7,720.0,1600.0,120.0,48.0,8.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,1.152,56.0,746.2686567164179,32.0,0.45,0
8.0,128.0,5000.0,15.0,6.56,720.0,1600.0,90.0,16.0,5.0,1.6,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,1.152,21.0,762.1951219512196,16.0,0.45,0
4.0,64.0,5000.0,15.0,6.56,720.0,1612.0,90.0,13.0,5.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,1.16064,18.0,762.1951219512196,16.0,0.4466501240694789,0
12.0,1.0,5000.0,45.0,6.8,1440.0,3120.0,120.0,200.0,12.0,3.3,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,4.4928,212.0,735.2941176470589,0.08333333333333333,0.46153846153846156,2
12.0,256.0,5100.0,67.0,6.67,1220.0,2712.0,120.0,200.0,16.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,1.0,3.30864,216.0,764.6176911544228,21.333333333333332,0.4498525073746313,1
4.0,128.0,5000.0,18.0,6.74,720.0,1600.0,90.0,50.0,5.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,0.0,1.152,55.0,741.8397626112759,32.0,0.45,0
8.0,512.0,4441.0,45.0,6.7,1290.0,2796.0,120.0,48.0,12.0,3.78,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0,0.0,3.60684,60.0,662.8358208955224,64.0,0.4613733905579399,2
8.0,256.0,5000.0,18.0,6.79,1080.0,2460.0,90.0,50.0,8.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.0,2.6568,58.0,736.3770250368188,32.0,0.43902439024390244,0
8.0,256.0,4500.0,22.5,6.6,1080.0,2408.0,120.0,50.0,8.0,2.7,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,2.60064,58.0,681.8181818181819,32.0,0.4485049833887043,1
12.0,256.0,5000.0,67.0,6.9,1400.0,3200.0,120.0,200.0,32.0,3.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,0.0,4.48,232.0,724.6376811594203,21.333333333333332,0.4375,2
8.0,256.0,5000.0,68.0,6.78,1080.0,2400.0,144.0,108.0,50.0,2.6,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,2.592,158.0,737.4631268436578,32.0,0.45,1
12.0,256.0,5000.0,67.0,6.67,1080.0,2400.0,120.0,64.0,16.0,2.91,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,1.0,2.592,80.0,749.6251874062968,21.333333333333332,0.45,1
8.0,128.0,5000.0,45.0,6.67,1080.0,2400.0,120.0,50.0,50.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.592,100.0,749.6251874062968,16.0,0.45,1
8.0,128.0,5500.0,100.0,6.78,1264.0,2780.0,120.0,50.0,16.0,3.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,3.51392,66.0,811.2094395280236,16.0,0.4546762589928058,2
4.0,128.0,6000.0,25.0,6.45,1080.0,2340.0,90.0,50.0,13.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.5272,63.0,930.2325581395348,32.0,0.46153846153846156,0
8.0,128.0,5000.0,30.0,6.5,1080.0,2400.0,120.0,50.0,16.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,2.592,66.0,769.2307692307693,16.0,0.45,0
8.0,128.0,4575.0,30.0,6.2,1080.0,2400.0,120.0,50.0,10.5,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,2.592,60.5,737.9032258064516,16.0,0.45,2
8.0,128.0,4500.0,67.0,6.67,1080.0,2400.0,120.0,64.0,20.0,3.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,1.0,2.592,84.0,674.6626686656672,16.0,0.45,1
12.0,256.0,4820.0,120.0,6.73,1440.0,3200.0,120.0,50.0,32.0,3.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,4.608,82.0,716.1961367013372,21.333333333333332,0.45,2
8.0,128.0,5000.0,80.0,6.7,1080.0,2412.0,120.0,50.0,16.0,2.7,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,2.60496,66.0,746.2686567164179,16.0,0.44776119402985076,1
8.0,128.0,5000.0,100.0,6.7,1440.0,3216.0,120.0,50.0,16.0,3.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,4.63104,66.0,746.2686567164179,16.0,0.44776119402985076,2
8.0,128.0,5000.0,25.0,6.5,1080.0,2400.0,120.0,64.0,32.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,0.0,2.592,96.0,769.2307692307693,16.0,0.45,1
8.0,128.0,4355.0,30.0,6.3,1080.0,2400.0,90.0,50.0,10.8,2.85,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,1.0,2.592,60.8,691.2698412698413,16.0,0.45,2
512.0,4.0,1500.0,45.0,2.8,240.0,320.0,120.0,2.0,16.0,1.1,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,0.0768,18.0,535.7142857142858,0.0078125,0.75,0
8.0,128.0,4500.0,25.0,6.4,1080.0,2340.0,120.0,12.0,32.0,2.9,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,0.0,2.5272,44.0,703.125,16.0,0.46153846153846156,2
8.0,256.0,1000.0,45.0,2.0,320.0,240.0,120.0,0.3,16.0,2.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0768,16.3,500.0,32.0,1.3333333333333333,0
4.0,128.0,6000.0,15.0,6.67,720.0,1604.0,120.0,32.0,8.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,1.15488,40.0,899.5502248875563,32.0,0.4488778054862843,0
8.0,256.0,5700.0,45.0,6.78,1080.0,2436.0,144.0,50.0,13.0,2.5,7.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,16.0,0.0,2.63088,63.0,840.7079646017698,32.0,0.4433497536945813,1
8.0,256.0,6200.0,100.0,6.78,1460.0,3200.0,120.0,50.0,50.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0,1.0,4.672,100.0,914.4542772861356,32.0,0.45625,2
8.0,256.0,6520.0,33.0,6.67,1260.0,2712.0,120.0,50.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0,3.41712,82.0,977.5112443778111,32.0,0.4646017699115044,1
12.0,256.0,7000.0,100.0,6.78,1440.0,3168.0,120.0,50.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,4.56192,82.0,1032.448377581121,21.333333333333332,0.45454545454545453,2
6.0,128.0,6000.0,44.0,6.68,720.0,1608.0,90.0,50.0,5.0,1.8,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,15.0,0.0,1.15776,55.0,898.2035928143713,21.333333333333332,0.44776119402985076,0
12.0,256.0,5000.0,20.0,6.78,1080.0,2460.0,120.0,50.0,16.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0,2.6568,66.0,737.4631268436578,21.333333333333332,0.43902439024390244,2
12.0,256.0,6800.0,120.0,6.82,1440.0,3168.0,144.0,50.0,16.0,4.32,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,4.56192,66.0,997.0674486803518,21.333333333333332,0.45454545454545453,2
4.0,128.0,5200.0,18.0,6.75,720.0,1600.0,120.0,13.0,8.0,1.8,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,1.152,21.0,770.3703703703703,32.0,0.45,0
6.0,128.0,5500.0,15.0,6.56,720.0,1612.0,90.0,13.0,5.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,0.0,1.16064,18.0,838.4146341463415,21.333333333333332,0.4466501240694789,0
8.0,256.0,5000.0,45.0,6.74,1080.0,2340.0,120.0,50.0,12.0,2.7,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,1.0,2.5272,62.0,741.8397626112759,32.0,0.46153846153846156,2
8.0,256.0,6000.0,80.0,6.72,1080.0,2392.0,120.0,50.0,16.0,2.6,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,1.0,2.58336,66.0,892.8571428571429,32.0,0.451505016722408,1
12.0,256.0,6000.0,80.0,6.8,1116.0,2480.0,120.0,50.0,16.0,3.3,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,2.76768,66.0,882.3529411764706,21.333333333333332,0.45,2
12.0,512.0,5600.0,80.0,6.59,1256.0,2760.0,120.0,50.0,50.0,3.35,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,3.46656,100.0,849.7723823975721,42.666666666666664,0.45507246376811594,2
8.0,256.0,5000.0,25.0,6.7,1080.0,2340.0,120.0,50.0,13.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,2.5272,63.0,746.2686567164179,32.0,0.46153846153846156,1
12.0,256.0,6000.0,120.0,6.82,1260.0,2800.0,144.0,50.0,16.0,4.32,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,3.528,66.0,879.7653958944281,21.333333333333332,0.45,2
8.0,128.0,5030.0,45.0,6.1,1170.0,2532.0,120.0,50.0,24.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19.0,1.0,2.96244,74.0,824.5901639344263,16.0,0.46208530805687204,2
8.0,128.0,5200.0,20.0,6.36,1080.0,2424.0,120.0,50.0,12.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,0.0,2.61792,62.0,817.6100628930817,16.0,0.44554455445544555,2
4.0,64.0,5000.0,15.0,6.6,720.0,1612.0,90.0,13.0,5.0,1.8,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,1.16064,18.0,757.5757575757576,16.0,0.4466501240694789,0
8.0,128.0,6000.0,45.0,6.67,1080.0,2400.0,120.0,50.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,2.592,82.0,899.5502248875563,16.0,0.45,1
8.0,128.0,5150.0,67.0,6.79,2400.0,1080.0,120.0,50.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,1.0,2.592,82.0,758.4683357879234,16.0,2.2222222222222223,1
8.0,256.0,5000.0,80.0,6.67,1080.0,2400.0,120.0,50.0,32.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.592,82.0,749.6251874062968,32.0,0.45,1
8.0,256.0,5000.0,25.0,6.7,1080.0,2340.0,90.0,50.0,13.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.5272,63.0,746.2686567164179,32.0,0.46153846153846156,1
512.0,4.0,1000.0,45.0,1.77,240.0,320.0,120.0,0.3,16.0,2.5,7.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,0.0768,16.3,564.9717514124294,0.0078125,0.75,0
12.0,256.0,6150.0,80.0,6.85,1216.0,2688.0,144.0,64.0,16.0,4.32,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,3.268608,80.0,897.8102189781023,21.333333333333332,0.4523809523809524,2
12.0,256.0,5000.0,45.0,6.74,1800.0,3200.0,144.0,50.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,5.76,82.0,741.8397626112759,21.333333333333332,0.5625,2
4.0,128.0,5000.0,18.0,6.67,720.0,1612.0,120.0,48.0,8.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.0,1.16064,56.0,749.6251874062968,32.0,0.4466501240694789,0
8.0,256.0,5000.0,80.0,6.31,1260.0,2400.0,120.0,50.0,50.0,3.63,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,3.024,100.0,792.393026941363,32.0,0.525,2
16.0,512.0,5800.0,65.0,6.78,1080.0,2400.0,185.0,50.0,32.0,4.32,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,2.592,82.0,855.457227138643,32.0,0.45,2
12.0,256.0,5200.0,80.0,6.7,1080.0,2412.0,120.0,50.0,32.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,1.0,2.60496,82.0,776.1194029850747,21.333333333333332,0.44776119402985076,1
8.0,256.0,5000.0,45.0,6.72,1080.0,2400.0,120.0,50.0,16.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.592,66.0,744.047619047619,32.0,0.45,1
12.0,256.0,4600.0,100.0,6.78,1080.0,2436.0,120.0,108.0,32.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.63088,140.0,678.4660766961651,21.333333333333332,0.4433497536945813,1
4.0,64.0,5000.0,15.0,6.67,720.0,1600.0,120.0,13.0,8.0,1.8,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,1.152,21.0,749.6251874062968,16.0,0.45,0
6.0,128.0,5100.0,45.0,6.67,720.0,1604.0,120.0,50.0,5.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,1.15488,55.0,764.6176911544228,21.333333333333332,0.4488778054862843,0
4.0,64.0,5100.0,45.0,6.67,720.0,1604.0,90.0,8.0,5.0,2.5,7.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,1.15488,13.0,764.6176911544228,16.0,0.4488778054862843,0
12.0,256.0,5000.0,45.0,6.78,1080.0,2400.0,144.0,108.0,50.0,3.1,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.592,158.0,737.4631268436578,21.333333333333332,0.45,1
12.0,256.0,4310.0,65.0,6.7,2790.0,1188.0,120.0,50.0,16.0,3.2,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,13.0,0.0,3.31452,66.0,643.2835820895522,21.333333333333332,2.3484848484848486,2
12.0,256.0,7000.0,80.0,6.78,1264.0,2780.0,120.0,50.0,16.0,3.25,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,3.51392,66.0,1032.448377581121,21.333333333333332,0.4546762589928058,1
6.0,128.0,6000.0,44.0,6.72,1080.0,2408.0,120.0,50.0,8.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.60064,58.0,892.8571428571429,21.333333333333332,0.4485049833887043,0
8.0,128.0,6000.0,33.0,6.6,1080.0,2400.0,120.0,50.0,32.0,2.6,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,2.592,82.0,909.0909090909091,16.0,0.45,1
8.0,128.0,5000.0,18.0,6.5,1600.0,720.0,90.0,50.0,8.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,13.0,0.0,1.152,58.0,769.2307692307693,16.0,2.2222222222222223,0
12.0,256.0,5000.0,33.0,6.67,1080.0,2400.0,120.0,108.0,16.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.0,2.592,124.0,749.6251874062968,21.333333333333332,0.45,1
8.0,128.0,5000.0,67.0,6.7,1080.0,2412.0,120.0,64.0,32.0,2.6,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.60496,96.0,746.2686567164179,16.0,0.44776119402985076,1
12.0,256.0,6100.0,100.0,6.78,1264.0,2780.0,120.0,50.0,16.0,3.3,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,3.51392,66.0,899.7050147492625,21.333333333333332,0.4546762589928058,2
8.0,128.0,5200.0,45.0,6.7,1080.0,2412.0,120.0,50.0,32.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,1.0,2.60496,82.0,776.1194029850747,16.0,0.44776119402985076,1
8.0,256.0,5000.0,67.0,6.7,1080.0,2412.0,120.0,64.0,32.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.60496,96.0,746.2686567164179,32.0,0.44776119402985076,1
12.0,512.0,4900.0,45.0,6.7,1440.0,3120.0,120.0,50.0,12.0,3.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,4.4928,62.0,731.3432835820895,42.666666666666664,0.46153846153846156,2
4.0,128.0,5000.0,18.0,6.74,720.0,1600.0,90.0,50.0,5.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,1.152,55.0,741.8397626112759,32.0,0.45,0
12.0,512.0,5000.0,70.0,6.77,1264.0,2780.0,120.0,50.0,50.0,3.1,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,3.51392,100.0,738.5524372230428,42.666666666666664,0.4546762589928058,1
8.0,128.0,5000.0,25.0,6.5,1080.0,2340.0,90.0,50.0,13.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.5272,63.0,769.2307692307693,16.0,0.46153846153846156,1
8.0,128.0,6000.0,33.0,6.5,1080.0,2400.0,120.0,50.0,16.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.0,2.592,66.0,923.0769230769231,16.0,0.45,0
12.0,256.0,4000.0,25.0,6.7,1080.0,2640.0,120.0,50.0,10.0,3.3,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.8512,60.0,597.0149253731344,21.333333333333332,0.4090909090909091,2
8.0,256.0,4000.0,45.0,6.9,1080.0,2640.0,144.0,64.0,32.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.8512,96.0,579.7101449275362,32.0,0.4090909090909091,1
12.0,256.0,5000.0,80.0,6.9,1800.0,3200.0,165.0,200.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,20.0,0.0,5.76,232.0,724.6376811594203,21.333333333333332,0.5625,2
8.0,128.0,5000.0,44.0,6.78,1080.0,2400.0,120.0,64.0,50.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,2.592,114.0,737.4631268436578,16.0,0.45,1
8.0,128.0,5000.0,67.0,6.7,1080.0,2412.0,120.0,50.0,16.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,1.0,2.60496,66.0,746.2686567164179,16.0,0.44776119402985076,1
16.0,512.0,5000.0,90.0,6.73,1440.0,3200.0,120.0,50.0,32.0,3.3,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,4.608,82.0,742.9420505200594,32.0,0.45,2
16.0,256.0,5400.0,100.0,6.78,1260.0,2800.0,120.0,50.0,32.0,3.25,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,3.528,82.0,796.4601769911504,16.0,0.45,2
8.0,256.0,5000.0,25.0,6.4,1080.0,2340.0,120.0,50.0,32.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,2.5272,82.0,781.25,32.0,0.46153846153846156,1
8.0,256.0,3900.0,25.0,6.1,1080.0,2340.0,120.0,50.0,12.0,3.36,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,1.0,2.5272,62.0,639.344262295082,32.0,0.46153846153846156,2
6.0,128.0,5000.0,15.0,6.6,1080.0,2408.0,90.0,50.0,13.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,0.0,2.60064,63.0,757.5757575757576,21.333333333333332,0.4485049833887043,0
8.0,128.0,5000.0,44.0,6.67,1080.0,2400.0,120.0,50.0,16.0,2.8,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.592,66.0,749.6251874062968,16.0,0.45,1
4.0,128.0,5000.0,18.0,6.74,720.0,1650.0,90.0,50.0,5.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,0.0,1.188,55.0,741.8397626112759,32.0,0.43636363636363634,0
6.0,64.0,5000.0,33.0,6.43,1080.0,2400.0,120.0,64.0,13.0,2.05,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,2.592,77.0,777.6049766718507,10.666666666666666,0.45,0
8.0,128.0,5000.0,33.0,6.56,720.0,1612.0,90.0,50.0,8.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,1.16064,58.0,762.1951219512196,16.0,0.4466501240694789,0
8.0,128.0,5000.0,67.0,6.7,1080.0,2412.0,120.0,108.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,0.0,2.60496,140.0,746.2686567164179,16.0,0.44776119402985076,2
8.0,128.0,5000.0,33.0,6.7,1080.0,2412.0,120.0,108.0,32.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,0.0,2.60496,140.0,746.2686567164179,16.0,0.44776119402985076,2
12.0,256.0,4600.0,66.0,8.03,1916.0,2160.0,120.0,50.0,16.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,0.0,4.13856,66.0,572.8518057285181,21.333333333333332,0.8870370370370371,2
8.0,128.0,4830.0,66.0,6.56,1080.0,2376.0,120.0,64.0,32.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,2.56608,96.0,736.2804878048781,16.0,0.45454545454545453,1
6.0,128.0,5000.0,67.0,6.67,1080.0,2400.0,120.0,50.0,16.0,2.6,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,2.592,66.0,749.6251874062968,21.333333333333332,0.45,1
8.0,128.0,4500.0,45.0,6.6,1080.0,2340.0,120.0,50.0,10.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,0.0,2.5272,60.0,681.8181818181819,16.0,0.46153846153846156,2
8.0,128.0,3700.0,25.0,6.1,1080.0,2340.0,120.0,50.0,10.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,0.0,2.5272,60.0,606.5573770491803,16.0,0.46153846153846156,2
6.0,128.0,6000.0,20.0,6.78,1080.0,2460.0,120.0,108.0,32.0,2.3,7.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,0.0,2.6568,140.0,884.9557522123894,21.333333333333332,0.43902439024390244,0
4.0,64.0,5030.0,45.0,6.1,1170.0,2532.0,120.0,12.0,12.0,3.1,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,2.96244,24.0,824.5901639344263,16.0,0.46208530805687204,2
8.0,256.0,800.0,45.0,2.0,128.0,160.0,120.0,50.0,16.0,2.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.02048,66.0,400.0,32.0,0.8,0
12.0,256.0,5000.0,25.0,8.2,2224.0,2488.0,120.0,200.0,16.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,5.533312,216.0,609.7560975609757,21.333333333333332,0.8938906752411575,2
4.0,128.0,6300.0,45.0,6.67,720.0,1604.0,120.0,50.0,5.0,1.8,7.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,15.0,0.0,1.15488,55.0,944.527736131934,32.0,0.4488778054862843,0
8.0,128.0,5000.0,33.0,6.8,1080.0,2400.0,120.0,64.0,13.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,2.592,77.0,735.2941176470589,16.0,0.45,0
4.0,64.0,5000.0,10.0,6.75,1600.0,720.0,120.0,13.0,5.0,2.5,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,1.152,18.0,740.7407407407408,16.0,2.2222222222222223,0
4.0,128.0,5000.0,18.0,6.67,720.0,1612.0,120.0,50.0,8.0,2.5,7.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,1.16064,58.0,749.6251874062968,32.0,0.4466501240694789,0
8.0,128.0,5800.0,33.0,6.79,1080.0,2412.0,120.0,50.0,8.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,1.0,2.60496,58.0,854.1973490427099,16.0,0.44776119402985076,0
